Date	Close
18/09/2015 16:00:00	75.83
21/09/2015 16:00:00	73.62
22/09/2015 16:00:00	73.8
23/09/2015 16:00:00	71.6
24/09/2015 16:00:00	72.5
25/09/2015 16:00:00	71.44
28/09/2015 16:00:00	72.7
29/09/2015 16:00:00	70.15
30/09/2015 16:00:00	72.72
01/10/2015 16:00:00	74.27
02/10/2015 16:00:00	73.39
05/10/2015 16:00:00	74.36
06/10/2015 16:00:00	74.96
07/10/2015 16:00:00	75
08/10/2015 16:00:00	75.37
09/10/2015 16:00:00	75.53
12/10/2015 16:00:00	74.65
13/10/2015 16:00:00	74.23
14/10/2015 16:00:00	74.56
15/10/2015 16:00:00	75.4
16/10/2015 16:00:00	76.55
19/10/2015 16:00:00	76.43
20/10/2015 16:00:00	75.73
21/10/2015 16:00:00	75.81
22/10/2015 16:00:00	76.39
23/10/2015 16:00:00	77.35
26/10/2015 16:00:00	77.5
27/10/2015 16:00:00	77.74
28/10/2015 16:00:00	77.64
29/10/2015 16:00:00	77.17
30/10/2015 16:00:00	76.73
02/11/2015 16:00:00	75.1
03/11/2015 16:00:00	76.46
04/11/2015 16:00:00	76.58
05/11/2015 16:00:00	75.85
06/11/2015 16:00:00	76.59
09/11/2015 16:00:00	75.58
10/11/2015 16:00:00	74.76
11/11/2015 16:00:00	76
12/11/2015 16:00:00	77.4
13/11/2015 16:00:00	75.76
16/11/2015 16:00:00	74.78
17/11/2015 16:00:00	77.07
18/11/2015 16:00:00	77.84
19/11/2015 16:00:00	79.14
20/11/2015 16:00:00	79.83
23/11/2015 16:00:00	80.4
24/11/2015 16:00:00	79.64
25/11/2015 16:00:00	79
26/11/2015 16:00:00	80.22
27/11/2015 16:00:00	80.12
30/11/2015 16:00:00	79.43
01/12/2015 16:00:00	80.99
02/12/2015 16:00:00	81.76
03/12/2015 16:00:00	81.5
04/12/2015 16:00:00	80.22
07/12/2015 16:00:00	80.51
08/12/2015 16:00:00	80.14
09/12/2015 16:00:00	80.29
10/12/2015 16:00:00	78.9
11/12/2015 16:00:00	78.95
14/12/2015 16:00:00	77.44
15/12/2015 16:00:00	76.87
16/12/2015 16:00:00	79.09
17/12/2015 16:00:00	80.69
18/12/2015 16:00:00	81.57
21/12/2015 16:00:00	81.92
22/12/2015 16:00:00	81.67
23/12/2015 16:00:00	82.05
24/12/2015 16:00:00	83.32
29/12/2015 16:00:00	84.5
30/12/2015 16:00:00	85.57
31/12/2015 16:00:00	85.53
04/01/2016 16:00:00	84.46
05/01/2016 16:00:00	83.11
06/01/2016 16:00:00	82.11
07/01/2016 16:00:00	80.41
08/01/2016 16:00:00	79.42
11/01/2016 16:00:00	78.64
12/01/2016 16:00:00	79.39
13/01/2016 16:00:00	81
14/01/2016 16:00:00	79.42
15/01/2016 16:00:00	78.88
18/01/2016 16:00:00	78.39
19/01/2016 16:00:00	79.19
20/01/2016 16:00:00	77.61
21/01/2016 16:00:00	76.81
22/01/2016 16:00:00	76.56
25/01/2016 16:00:00	79
27/01/2016 16:00:00	77.6
28/01/2016 16:00:00	77.83
29/01/2016 16:00:00	78.67
01/02/2016 16:00:00	78.22
02/02/2016 16:00:00	78.02
03/02/2016 16:00:00	75.73
04/02/2016 16:00:00	77.36
05/02/2016 16:00:00	76.6
08/02/2016 16:00:00	76.38
09/02/2016 16:00:00	72.87
10/02/2016 16:00:00	74.2
11/02/2016 16:00:00	74.3
12/02/2016 16:00:00	73.33
15/02/2016 16:00:00	74.3
16/02/2016 16:00:00	72.6
17/02/2016 16:00:00	72.33
18/02/2016 16:00:00	74.28
19/02/2016 16:00:00	73.43
22/02/2016 16:00:00	74.24
23/02/2016 16:00:00	73.28
24/02/2016 16:00:00	71.26
25/02/2016 16:00:00	71
26/02/2016 16:00:00	70.72
29/02/2016 16:00:00	70.14
01/03/2016 16:00:00	71.41
02/03/2016 16:00:00	73.94
03/03/2016 16:00:00	74.91
04/03/2016 16:00:00	75.74
07/03/2016 16:00:00	76.89
08/03/2016 16:00:00	75.45
09/03/2016 16:00:00	76.31
10/03/2016 16:00:00	76.14
11/03/2016 16:00:00	76.37
14/03/2016 16:00:00	76.86
15/03/2016 16:00:00	75.45
16/03/2016 16:00:00	76.04
17/03/2016 16:00:00	77.38
18/03/2016 16:00:00	78.16
21/03/2016 16:00:00	77.14
22/03/2016 16:00:00	76.91
23/03/2016 16:00:00	76.7
24/03/2016 16:00:00	74.82
29/03/2016 16:00:00	73.12
30/03/2016 16:00:00	73.31
31/03/2016 16:00:00	74.92
01/04/2016 16:00:00	72.99
04/04/2016 16:00:00	72.92
05/04/2016 16:00:00	71.25
06/04/2016 16:00:00	71.15
07/04/2016 16:00:00	70.99
08/04/2016 16:00:00	70.76
11/04/2016 16:00:00	70.7
12/04/2016 16:00:00	72.22
13/04/2016 16:00:00	73.73
14/04/2016 16:00:00	74.71
15/04/2016 16:00:00	75
18/04/2016 16:00:00	74.18
19/04/2016 16:00:00	74.7
20/04/2016 16:00:00	74.55
21/04/2016 16:00:00	75.48
22/04/2016 16:00:00	75.04
26/04/2016 16:00:00	75.62
27/04/2016 16:00:00	73.76
28/04/2016 16:00:00	73.85
29/04/2016 16:00:00	73.89
02/05/2016 16:00:00	72.34
03/05/2016 16:00:00	75.02
04/05/2016 16:00:00	74.61
05/05/2016 16:00:00	74.85
06/05/2016 16:00:00	74.35
09/05/2016 16:00:00	75.78
10/05/2016 16:00:00	78
11/05/2016 16:00:00	77.99
12/05/2016 16:00:00	78.24
13/05/2016 16:00:00	77.39
16/05/2016 16:00:00	78
17/05/2016 16:00:00	78.7
18/05/2016 16:00:00	77.62
19/05/2016 16:00:00	77.76
20/05/2016 16:00:00	78.12
23/05/2016 16:00:00	77.96
24/05/2016 16:00:00	77.56
25/05/2016 16:00:00	78.39
26/05/2016 16:00:00	78.59
27/05/2016 16:00:00	78.9
30/05/2016 16:00:00	78.18
31/05/2016 16:00:00	77.43
01/06/2016 16:00:00	76.5
02/06/2016 16:00:00	75.58
03/06/2016 16:00:00	75.75
06/06/2016 16:00:00	76.6
07/06/2016 16:00:00	77.34
08/06/2016 16:00:00	76.99
09/06/2016 16:00:00	76.3
10/06/2016 16:00:00	75.49
14/06/2016 16:00:00	73.52
15/06/2016 16:00:00	72.2
16/06/2016 16:00:00	71.8
17/06/2016 16:00:00	72.03
20/06/2016 16:00:00	74.2
21/06/2016 16:00:00	75.08
22/06/2016 16:00:00	75.07
23/06/2016 16:00:00	75.02
24/06/2016 16:00:00	72.57
27/06/2016 16:00:00	72.8
28/06/2016 16:00:00	73.1
29/06/2016 16:00:00	73.46
30/06/2016 16:00:00	74.37
01/07/2016 16:00:00	73.83
04/07/2016 16:00:00	73.38
05/07/2016 16:00:00	72.56
06/07/2016 16:00:00	71.97
07/07/2016 16:00:00	72.5
08/07/2016 16:00:00	72.41
11/07/2016 16:00:00	74.1
12/07/2016 16:00:00	74.5
13/07/2016 16:00:00	74.89
14/07/2016 16:00:00	75.61
15/07/2016 16:00:00	75.94
18/07/2016 16:00:00	76.1
19/07/2016 16:00:00	76.02
20/07/2016 16:00:00	76.76
21/07/2016 16:00:00	77.03
22/07/2016 16:00:00	77.14
25/07/2016 16:00:00	77.55
26/07/2016 16:00:00	78
27/07/2016 16:00:00	77.94
28/07/2016 16:00:00	77.8
29/07/2016 16:00:00	77.35
01/08/2016 16:00:00	77.98
02/08/2016 16:00:00	77.59
03/08/2016 16:00:00	76.03
04/08/2016 16:00:00	75.66
05/08/2016 16:00:00	76.15
08/08/2016 16:00:00	77.2
09/08/2016 16:00:00	78.41
10/08/2016 16:00:00	77.4
11/08/2016 16:00:00	75.95
12/08/2016 16:00:00	76.01
15/08/2016 16:00:00	76.3
16/08/2016 16:00:00	76
17/08/2016 16:00:00	74.04
18/08/2016 16:00:00	73.12
19/08/2016 16:00:00	73.45
22/08/2016 16:00:00	73.12
23/08/2016 16:00:00	73.85
24/08/2016 16:00:00	74.46
25/08/2016 16:00:00	74
26/08/2016 16:00:00	73.26
29/08/2016 16:00:00	72.64
30/08/2016 16:00:00	72.9
31/08/2016 16:00:00	71.81
01/09/2016 16:00:00	71.51
02/09/2016 16:00:00	70.91
05/09/2016 16:00:00	72.31
06/09/2016 16:00:00	71.76
07/09/2016 16:00:00	72.56
08/09/2016 16:00:00	72.06
09/09/2016 16:00:00	70.87
12/09/2016 16:00:00	70.22
13/09/2016 16:00:00	69.5
14/09/2016 16:00:00	70.16
15/09/2016 16:00:00	71.5
16/09/2016 16:00:00	72.24
19/09/2016 16:00:00	72.21
20/09/2016 16:00:00	72.62
21/09/2016 16:00:00	72.89
22/09/2016 16:00:00	72.88
23/09/2016 16:00:00	73.4
26/09/2016 16:00:00	73.4
27/09/2016 16:00:00	72.7
28/09/2016 16:00:00	72.93
29/09/2016 16:00:00	73.5
30/09/2016 16:00:00	72.4
03/10/2016 16:00:00	73.5
04/10/2016 16:00:00	73.3
05/10/2016 16:00:00	73.59
06/10/2016 16:00:00	74.16
07/10/2016 16:00:00	74.38
10/10/2016 16:00:00	74.62
11/10/2016 16:00:00	74.61
12/10/2016 16:00:00	74.99
13/10/2016 16:00:00	74.53
14/10/2016 16:00:00	74.58
17/10/2016 16:00:00	74.37
18/10/2016 16:00:00	74.59
19/10/2016 16:00:00	74.74
20/10/2016 16:00:00	74.59
21/10/2016 16:00:00	74.9
24/10/2016 16:00:00	74.67
25/10/2016 16:00:00	75.23
26/10/2016 16:00:00	74.19
27/10/2016 16:00:00	72.99
28/10/2016 16:00:00	72.75
31/10/2016 16:00:00	73.39
01/11/2016 16:00:00	72.76
02/11/2016 16:00:00	72.17
03/11/2016 16:00:00	71.61
04/11/2016 16:00:00	70.99
07/11/2016 16:00:00	72.53
08/11/2016 16:00:00	72.07
09/11/2016 16:00:00	70.89
10/11/2016 16:00:00	73.26
11/11/2016 16:00:00	75.78
14/11/2016 16:00:00	76.18
15/11/2016 16:00:00	76.43
16/11/2016 16:00:00	76.89
17/11/2016 16:00:00	76.65
18/11/2016 16:00:00	76.86
21/11/2016 16:00:00	76.87
22/11/2016 16:00:00	77.39
23/11/2016 16:00:00	78.42
24/11/2016 16:00:00	78.43
25/11/2016 16:00:00	78.17
28/11/2016 16:00:00	77.29
29/11/2016 16:00:00	77.76
30/11/2016 16:00:00	78.65
01/12/2016 16:00:00	79.53
02/12/2016 16:00:00	78.6
05/12/2016 16:00:00	77.68
06/12/2016 16:00:00	78.01
07/12/2016 16:00:00	79.3
08/12/2016 16:00:00	79.73
09/12/2016 16:00:00	80.67
12/12/2016 16:00:00	80.92
13/12/2016 16:00:00	80.38
14/12/2016 16:00:00	81.18
15/12/2016 16:00:00	80.64
16/12/2016 16:00:00	81.06
19/12/2016 16:00:00	81.43
20/12/2016 16:00:00	82.27
21/12/2016 16:00:00	82.09
22/12/2016 16:00:00	82.69
23/12/2016 16:00:00	82.5
28/12/2016 16:00:00	83.31
29/12/2016 16:00:00	83.5
30/12/2016 16:00:00	82.41
03/01/2017 16:00:00	82.97
04/01/2017 16:00:00	83.61
05/01/2017 16:00:00	83.85
06/01/2017 16:00:00	84.13
09/01/2017 16:00:00	85.26
10/01/2017 16:00:00	84.82
11/01/2017 16:00:00	85
12/01/2017 16:00:00	85.03
13/01/2017 16:00:00	83.86
16/01/2017 16:00:00	84.09
17/01/2017 16:00:00	83.35
18/01/2017 16:00:00	82.66
19/01/2017 16:00:00	82.67
20/01/2017 16:00:00	81.58
23/01/2017 16:00:00	81.47
24/01/2017 16:00:00	81.77
25/01/2017 16:00:00	82.23
27/01/2017 16:00:00	82.98
30/01/2017 16:00:00	82.19
31/01/2017 16:00:00	81.66
01/02/2017 16:00:00	82.02
02/02/2017 16:00:00	82.01
03/02/2017 16:00:00	81.68
06/02/2017 16:00:00	81.91
07/02/2017 16:00:00	81.51
08/02/2017 16:00:00	82.35
09/02/2017 16:00:00	81.93
10/02/2017 16:00:00	82.9
13/02/2017 16:00:00	83.15
14/02/2017 16:00:00	82.63
15/02/2017 16:00:00	84.53
16/02/2017 16:00:00	85.08
17/02/2017 16:00:00	85.39
20/02/2017 16:00:00	85.91
21/02/2017 16:00:00	85.94
22/02/2017 16:00:00	83.71
23/02/2017 16:00:00	83.48
24/02/2017 16:00:00	83.02
27/02/2017 16:00:00	82.24
28/02/2017 16:00:00	82.32
01/03/2017 16:00:00	82.81
02/03/2017 16:00:00	83.86
03/03/2017 16:00:00	83.2
06/03/2017 16:00:00	83.5
07/03/2017 16:00:00	83.54
08/03/2017 16:00:00	83.23
09/03/2017 16:00:00	83.53
10/03/2017 16:00:00	84.5
13/03/2017 16:00:00	84.3
14/03/2017 16:00:00	84.49
15/03/2017 16:00:00	84.82
16/03/2017 16:00:00	84.54
17/03/2017 16:00:00	84.77
20/03/2017 16:00:00	84.43
21/03/2017 16:00:00	84.42
22/03/2017 16:00:00	82.71
23/03/2017 16:00:00	82.95
24/03/2017 16:00:00	83.38
27/03/2017 16:00:00	83.4
28/03/2017 16:00:00	85.26
29/03/2017 16:00:00	86.14
30/03/2017 16:00:00	86.52
31/03/2017 16:00:00	85.91
03/04/2017 16:00:00	86.39
04/04/2017 16:00:00	85.93
05/04/2017 16:00:00	85.99
06/04/2017 16:00:00	84.79
07/04/2017 16:00:00	84.77
10/04/2017 16:00:00	85.49
11/04/2017 16:00:00	86.1
12/04/2017 16:00:00	86.68
13/04/2017 16:00:00	86.25
18/04/2017 16:00:00	85.51
19/04/2017 16:00:00	84.62
20/04/2017 16:00:00	85.13
21/04/2017 16:00:00	85.64
24/04/2017 16:00:00	86.23
26/04/2017 16:00:00	87.11
27/04/2017 16:00:00	87.66
28/04/2017 16:00:00	87.4
01/05/2017 16:00:00	87.46
02/05/2017 16:00:00	86.83
03/05/2017 16:00:00	85.35
04/05/2017 16:00:00	84.63
05/05/2017 16:00:00	84.4
08/05/2017 16:00:00	85.3
09/05/2017 16:00:00	82.02
10/05/2017 16:00:00	81.73
11/05/2017 16:00:00	82.07
12/05/2017 16:00:00	81.67
15/05/2017 16:00:00	82.24
16/05/2017 16:00:00	82.61
17/05/2017 16:00:00	80.97
18/05/2017 16:00:00	80.81
19/05/2017 16:00:00	80.23
22/05/2017 16:00:00	81.27
23/05/2017 16:00:00	80.94
24/05/2017 16:00:00	81
25/05/2017 16:00:00	81.26
26/05/2017 16:00:00	80.14
29/05/2017 16:00:00	78.89
30/05/2017 16:00:00	79.44
31/05/2017 16:00:00	79.65
01/06/2017 16:00:00	79.62
02/06/2017 16:00:00	80.38
05/06/2017 16:00:00	79.31
06/06/2017 16:00:00	78.15
07/06/2017 16:00:00	78.5
08/06/2017 16:00:00	79.05
09/06/2017 16:00:00	79.19
13/06/2017 16:00:00	81.13
14/06/2017 16:00:00	82.3
15/06/2017 16:00:00	81.7
16/06/2017 16:00:00	81.86
19/06/2017 16:00:00	82.79
20/06/2017 16:00:00	82.24
21/06/2017 16:00:00	80.8
22/06/2017 16:00:00	81.88
23/06/2017 16:00:00	81.25
26/06/2017 16:00:00	81.55
27/06/2017 16:00:00	82.08
28/06/2017 16:00:00	82.71
29/06/2017 16:00:00	84.02
30/06/2017 16:00:00	82.81
03/07/2017 16:00:00	82.44
04/07/2017 16:00:00	84
05/07/2017 16:00:00	83.64
06/07/2017 16:00:00	83.01
07/07/2017 16:00:00	82.13
10/07/2017 16:00:00	82.81
11/07/2017 16:00:00	82.94
12/07/2017 16:00:00	82.12
13/07/2017 16:00:00	82.56
14/07/2017 16:00:00	83.12
17/07/2017 16:00:00	82.94
18/07/2017 16:00:00	81.4
19/07/2017 16:00:00	83.81
20/07/2017 16:00:00	84.56
21/07/2017 16:00:00	83.97
24/07/2017 16:00:00	83.57
25/07/2017 16:00:00	84.28
26/07/2017 16:00:00	84.81
27/07/2017 16:00:00	85.05
28/07/2017 16:00:00	83.76
31/07/2017 16:00:00	83.73
01/08/2017 16:00:00	84.54
02/08/2017 16:00:00	84.23
03/08/2017 16:00:00	83.97
04/08/2017 16:00:00	80.72
07/08/2017 16:00:00	81.52
08/08/2017 16:00:00	80.65
09/08/2017 16:00:00	81.11
10/08/2017 16:00:00	81.05
11/08/2017 16:00:00	80.5
14/08/2017 16:00:00	81.31
15/08/2017 16:00:00	81.25
16/08/2017 16:00:00	79.84
17/08/2017 16:00:00	79.55
18/08/2017 16:00:00	79.09
21/08/2017 16:00:00	78.41
22/08/2017 16:00:00	78.66
23/08/2017 16:00:00	78.21
24/08/2017 16:00:00	77.55
25/08/2017 16:00:00	77.72
28/08/2017 16:00:00	76.68
29/08/2017 16:00:00	75.73
30/08/2017 16:00:00	75.37
31/08/2017 16:00:00	75.8
01/09/2017 16:00:00	75.48
04/09/2017 16:00:00	74.41
05/09/2017 16:00:00	74.59
06/09/2017 16:00:00	73.7
07/09/2017 16:00:00	73.98
08/09/2017 16:00:00	73.24
11/09/2017 16:00:00	74.26
12/09/2017 16:00:00	75.92
13/09/2017 16:00:00	76.55
14/09/2017 16:00:00	76.75
15/09/2017 16:00:00	76.28
18/09/2017 16:00:00	76.69
19/09/2017 16:00:00	76.28
20/09/2017 16:00:00	76.29
21/09/2017 16:00:00	76.07
22/09/2017 16:00:00	76.62
25/09/2017 16:00:00	75.81
26/09/2017 16:00:00	75.1
27/09/2017 16:00:00	74.85
28/09/2017 16:00:00	75.12
29/09/2017 16:00:00	75.25
02/10/2017 16:00:00	76.34
03/10/2017 16:00:00	75.16
04/10/2017 16:00:00	75.4
05/10/2017 16:00:00	75.32
06/10/2017 16:00:00	76.3
09/10/2017 16:00:00	76.71
10/10/2017 16:00:00	76.35
11/10/2017 16:00:00	76.35
12/10/2017 16:00:00	76.41
13/10/2017 16:00:00	76.66
16/10/2017 16:00:00	77.2
17/10/2017 16:00:00	78.25
18/10/2017 16:00:00	78.37
19/10/2017 16:00:00	78.74
20/10/2017 16:00:00	78.97
23/10/2017 16:00:00	78.69
24/10/2017 16:00:00	78.66
25/10/2017 16:00:00	78.63
26/10/2017 16:00:00	78.99
27/10/2017 16:00:00	78.24
30/10/2017 16:00:00	78.12
31/10/2017 16:00:00	77.63
01/11/2017 16:00:00	77.67
02/11/2017 16:00:00	77.41
03/11/2017 16:00:00	77.79
06/11/2017 16:00:00	77.4
07/11/2017 16:00:00	78.2
08/11/2017 16:00:00	80.27
09/11/2017 16:00:00	80.94
10/11/2017 16:00:00	80.85
13/11/2017 16:00:00	81.52
14/11/2017 16:00:00	80.82
15/11/2017 16:00:00	80.58
16/11/2017 16:00:00	80.82
17/11/2017 16:00:00	80.92
20/11/2017 16:00:00	80.61
21/11/2017 16:00:00	80.58
22/11/2017 16:00:00	81.05
23/11/2017 16:00:00	80.88
24/11/2017 16:00:00	80.57
27/11/2017 16:00:00	80.5
28/11/2017 16:00:00	80.37
29/11/2017 16:00:00	80.98
30/11/2017 16:00:00	79.43
01/12/2017 16:00:00	79.17
04/12/2017 16:00:00	78.92
05/12/2017 16:00:00	78.74
06/12/2017 16:00:00	78.6
07/12/2017 16:00:00	78.97
08/12/2017 16:00:00	79.62
11/12/2017 16:00:00	80
12/12/2017 16:00:00	80.36
13/12/2017 16:00:00	80.31
14/12/2017 16:00:00	80.44
15/12/2017 16:00:00	79.94
18/12/2017 16:00:00	80.01
19/12/2017 16:00:00	80.3
20/12/2017 16:00:00	80.57
21/12/2017 16:00:00	79.81
22/12/2017 16:00:00	80.39
27/12/2017 16:00:00	80.16
28/12/2017 16:00:00	80.49
29/12/2017 16:00:00	80.34
02/01/2018 16:00:00	80.22
03/01/2018 16:00:00	80.14
04/01/2018 16:00:00	79.97
05/01/2018 16:00:00	81.16
08/01/2018 16:00:00	81.62
09/01/2018 16:00:00	82.19
10/01/2018 16:00:00	81.61
11/01/2018 16:00:00	81.3
12/01/2018 16:00:00	80.88
15/01/2018 16:00:00	81.17
16/01/2018 16:00:00	80.58
17/01/2018 16:00:00	80.11
18/01/2018 16:00:00	79.9
19/01/2018 16:00:00	79.83
22/01/2018 16:00:00	78.85
23/01/2018 16:00:00	79.25
24/01/2018 16:00:00	78.65
25/01/2018 16:00:00	78.65
29/01/2018 16:00:00	79.19
30/01/2018 16:00:00	79.09
31/01/2018 16:00:00	78.87
01/02/2018 16:00:00	80.01
02/02/2018 16:00:00	80.79
05/02/2018 16:00:00	79.8
06/02/2018 16:00:00	77.4
07/02/2018 16:00:00	76.79
08/02/2018 16:00:00	76.51
09/02/2018 16:00:00	76.25
12/02/2018 16:00:00	75.88
13/02/2018 16:00:00	76.3
14/02/2018 16:00:00	73.98
15/02/2018 16:00:00	73.86
16/02/2018 16:00:00	74.02
19/02/2018 16:00:00	74.4
20/02/2018 16:00:00	74.26
21/02/2018 16:00:00	74.33
22/02/2018 16:00:00	74.65
23/02/2018 16:00:00	75.46
26/02/2018 16:00:00	76.6
27/02/2018 16:00:00	76.76
28/02/2018 16:00:00	76.39
01/03/2018 16:00:00	76.06
02/03/2018 16:00:00	75.73
05/03/2018 16:00:00	75.03
06/03/2018 16:00:00	75.69
07/03/2018 16:00:00	75.14
08/03/2018 16:00:00	76.17
09/03/2018 16:00:00	76.87
12/03/2018 16:00:00	77.36
13/03/2018 16:00:00	77.05
14/03/2018 16:00:00	76.55
15/03/2018 16:00:00	75.78
16/03/2018 16:00:00	75.34
19/03/2018 16:00:00	74.89
20/03/2018 16:00:00	75.19
21/03/2018 16:00:00	75.78
22/03/2018 16:00:00	74.87
23/03/2018 16:00:00	72.81
26/03/2018 16:00:00	72.02
27/03/2018 16:00:00	72.43
28/03/2018 16:00:00	71.86
29/03/2018 16:00:00	72.31
03/04/2018 16:00:00	72.26
04/04/2018 16:00:00	72.8
05/04/2018 16:00:00	73.8
06/04/2018 16:00:00	73.49
09/04/2018 16:00:00	73.55
10/04/2018 16:00:00	74.36
11/04/2018 16:00:00	73.64
12/04/2018 16:00:00	73.09
