Date	Close
10/09/2015 16:00:00	5.62
11/09/2015 16:00:00	5.55
14/09/2015 16:00:00	5.54
15/09/2015 16:00:00	5.48
16/09/2015 16:00:00	5.58
17/09/2015 16:00:00	5.59
18/09/2015 16:00:00	5.65
21/09/2015 16:00:00	5.56
22/09/2015 16:00:00	5.67
23/09/2015 16:00:00	5.62
24/09/2015 16:00:00	5.72
25/09/2015 16:00:00	5.67
28/09/2015 16:00:00	5.74
29/09/2015 16:00:00	5.49
30/09/2015 16:00:00	5.61
01/10/2015 16:00:00	5.71
02/10/2015 16:00:00	5.62
05/10/2015 16:00:00	5.73
06/10/2015 16:00:00	5.7
07/10/2015 16:00:00	5.66
08/10/2015 16:00:00	5.6
09/10/2015 16:00:00	5.64
12/10/2015 16:00:00	5.58
13/10/2015 16:00:00	5.53
14/10/2015 16:00:00	5.49
15/10/2015 16:00:00	5.44
16/10/2015 16:00:00	5.44
19/10/2015 16:00:00	5.3
20/10/2015 16:00:00	5.45
21/10/2015 16:00:00	5.47
22/10/2015 16:00:00	5.49
23/10/2015 16:00:00	5.58
26/10/2015 16:00:00	5.51
27/10/2015 16:00:00	5.52
28/10/2015 16:00:00	5.58
29/10/2015 16:00:00	5.5
30/10/2015 16:00:00	5.4
02/11/2015 16:00:00	5.3
03/11/2015 16:00:00	5.4
04/11/2015 16:00:00	5.33
05/11/2015 16:00:00	5.32
06/11/2015 16:00:00	5.31
09/11/2015 16:00:00	5.22
10/11/2015 16:00:00	5.24
11/11/2015 16:00:00	5.29
12/11/2015 16:00:00	5.25
13/11/2015 16:00:00	5.14
16/11/2015 16:00:00	5.16
17/11/2015 16:00:00	5.29
18/11/2015 16:00:00	5.34
19/11/2015 16:00:00	5.43
20/11/2015 16:00:00	5.41
23/11/2015 16:00:00	5.46
24/11/2015 16:00:00	5.42
25/11/2015 16:00:00	5.36
26/11/2015 16:00:00	5.41
27/11/2015 16:00:00	5.4
30/11/2015 16:00:00	5.36
01/12/2015 16:00:00	5.49
02/12/2015 16:00:00	5.52
03/12/2015 16:00:00	5.51
04/12/2015 16:00:00	5.41
07/12/2015 16:00:00	5.32
08/12/2015 16:00:00	5.36
09/12/2015 16:00:00	5.31
10/12/2015 16:00:00	5.25
11/12/2015 16:00:00	5.2
14/12/2015 16:00:00	5.17
15/12/2015 16:00:00	5.23
16/12/2015 16:00:00	5.33
17/12/2015 16:00:00	5.44
18/12/2015 16:00:00	5.48
21/12/2015 16:00:00	5.44
22/12/2015 16:00:00	5.43
23/12/2015 16:00:00	5.42
24/12/2015 16:00:00	5.46
29/12/2015 16:00:00	5.53
30/12/2015 16:00:00	5.61
31/12/2015 16:00:00	5.61
04/01/2016 16:00:00	5.58
05/01/2016 16:00:00	5.46
06/01/2016 16:00:00	5.4
07/01/2016 16:00:00	5.32
08/01/2016 16:00:00	5.3
11/01/2016 16:00:00	5.31
12/01/2016 16:00:00	5.37
13/01/2016 16:00:00	5.43
14/01/2016 16:00:00	5.37
15/01/2016 16:00:00	5.33
18/01/2016 16:00:00	5.38
19/01/2016 16:00:00	5.36
20/01/2016 16:00:00	5.38
21/01/2016 16:00:00	5.52
22/01/2016 16:00:00	5.54
25/01/2016 16:00:00	5.58
27/01/2016 16:00:00	5.53
28/01/2016 16:00:00	5.59
29/01/2016 16:00:00	5.63
01/02/2016 16:00:00	5.67
02/02/2016 16:00:00	5.61
03/02/2016 16:00:00	5.55
04/02/2016 16:00:00	5.63
05/02/2016 16:00:00	5.65
08/02/2016 16:00:00	5.67
09/02/2016 16:00:00	5.61
10/02/2016 16:00:00	5.43
11/02/2016 16:00:00	5.53
12/02/2016 16:00:00	5.57
15/02/2016 16:00:00	5.44
16/02/2016 16:00:00	5.42
17/02/2016 16:00:00	5.37
18/02/2016 16:00:00	5.4
19/02/2016 16:00:00	5.28
22/02/2016 16:00:00	5.28
23/02/2016 16:00:00	5.17
24/02/2016 16:00:00	5.16
25/02/2016 16:00:00	5.21
26/02/2016 16:00:00	5.27
29/02/2016 16:00:00	5.25
01/03/2016 16:00:00	5
02/03/2016 16:00:00	5.09
03/03/2016 16:00:00	5.07
04/03/2016 16:00:00	5.13
07/03/2016 16:00:00	5.13
08/03/2016 16:00:00	5.1
09/03/2016 16:00:00	5.16
10/03/2016 16:00:00	5.19
11/03/2016 16:00:00	5.16
14/03/2016 16:00:00	5.28
15/03/2016 16:00:00	5.29
16/03/2016 16:00:00	5.3
17/03/2016 16:00:00	5.26
18/03/2016 16:00:00	5.22
21/03/2016 16:00:00	5.19
22/03/2016 16:00:00	5.26
23/03/2016 16:00:00	5.24
24/03/2016 16:00:00	5.25
29/03/2016 16:00:00	5.24
30/03/2016 16:00:00	5.22
31/03/2016 16:00:00	5.33
01/04/2016 16:00:00	5.26
04/04/2016 16:00:00	5.26
05/04/2016 16:00:00	5.26
06/04/2016 16:00:00	5.22
07/04/2016 16:00:00	5.18
08/04/2016 16:00:00	5.16
11/04/2016 16:00:00	5.15
12/04/2016 16:00:00	5.16
13/04/2016 16:00:00	5.16
14/04/2016 16:00:00	5.16
15/04/2016 16:00:00	5.24
18/04/2016 16:00:00	5.33
19/04/2016 16:00:00	5.39
20/04/2016 16:00:00	5.42
21/04/2016 16:00:00	5.42
22/04/2016 16:00:00	5.4
26/04/2016 16:00:00	5.42
27/04/2016 16:00:00	5.38
28/04/2016 16:00:00	5.38
29/04/2016 16:00:00	5.36
02/05/2016 16:00:00	5.51
03/05/2016 16:00:00	5.64
04/05/2016 16:00:00	5.62
05/05/2016 16:00:00	5.56
06/05/2016 16:00:00	5.6
09/05/2016 16:00:00	5.63
10/05/2016 16:00:00	5.68
11/05/2016 16:00:00	5.71
12/05/2016 16:00:00	5.76
13/05/2016 16:00:00	5.68
16/05/2016 16:00:00	5.71
17/05/2016 16:00:00	5.78
18/05/2016 16:00:00	5.72
19/05/2016 16:00:00	5.64
20/05/2016 16:00:00	5.66
23/05/2016 16:00:00	5.66
24/05/2016 16:00:00	5.59
25/05/2016 16:00:00	5.69
26/05/2016 16:00:00	5.66
27/05/2016 16:00:00	5.67
30/05/2016 16:00:00	5.67
31/05/2016 16:00:00	5.59
01/06/2016 16:00:00	5.52
02/06/2016 16:00:00	5.53
03/06/2016 16:00:00	5.59
06/06/2016 16:00:00	5.58
07/06/2016 16:00:00	5.57
08/06/2016 16:00:00	5.51
09/06/2016 16:00:00	5.47
10/06/2016 16:00:00	5.46
14/06/2016 16:00:00	5.35
15/06/2016 16:00:00	5.28
16/06/2016 16:00:00	5.34
17/06/2016 16:00:00	5.31
20/06/2016 16:00:00	5.37
21/06/2016 16:00:00	5.35
22/06/2016 16:00:00	5.38
23/06/2016 16:00:00	5.34
24/06/2016 16:00:00	5.35
27/06/2016 16:00:00	5.47
28/06/2016 16:00:00	5.41
29/06/2016 16:00:00	5.48
30/06/2016 16:00:00	5.56
01/07/2016 16:00:00	5.58
04/07/2016 16:00:00	5.57
05/07/2016 16:00:00	5.51
06/07/2016 16:00:00	5.55
07/07/2016 16:00:00	5.58
08/07/2016 16:00:00	5.59
11/07/2016 16:00:00	5.67
12/07/2016 16:00:00	5.67
13/07/2016 16:00:00	5.68
14/07/2016 16:00:00	5.75
15/07/2016 16:00:00	5.75
18/07/2016 16:00:00	5.78
19/07/2016 16:00:00	5.78
20/07/2016 16:00:00	5.83
21/07/2016 16:00:00	5.83
22/07/2016 16:00:00	5.8
25/07/2016 16:00:00	5.82
26/07/2016 16:00:00	5.77
27/07/2016 16:00:00	5.73
28/07/2016 16:00:00	5.74
29/07/2016 16:00:00	5.77
01/08/2016 16:00:00	5.73
02/08/2016 16:00:00	5.73
03/08/2016 16:00:00	5.7
04/08/2016 16:00:00	5.7
05/08/2016 16:00:00	5.66
08/08/2016 16:00:00	5.61
09/08/2016 16:00:00	5.65
10/08/2016 16:00:00	5.6
11/08/2016 16:00:00	5.51
12/08/2016 16:00:00	5.45
15/08/2016 16:00:00	5.49
16/08/2016 16:00:00	5.43
17/08/2016 16:00:00	5.44
18/08/2016 16:00:00	5.41
19/08/2016 16:00:00	5.48
22/08/2016 16:00:00	5.45
23/08/2016 16:00:00	5.49
24/08/2016 16:00:00	5.3
25/08/2016 16:00:00	5.25
26/08/2016 16:00:00	5.3
29/08/2016 16:00:00	5.33
30/08/2016 16:00:00	5.29
31/08/2016 16:00:00	5.26
01/09/2016 16:00:00	5.23
02/09/2016 16:00:00	5.12
05/09/2016 16:00:00	5.15
06/09/2016 16:00:00	5.12
07/09/2016 16:00:00	5.14
08/09/2016 16:00:00	5.11
09/09/2016 16:00:00	5.06
12/09/2016 16:00:00	4.99
13/09/2016 16:00:00	4.94
14/09/2016 16:00:00	5.07
15/09/2016 16:00:00	5.02
16/09/2016 16:00:00	5.1
20/09/2016 16:00:00	5.01
21/09/2016 16:00:00	5.05
22/09/2016 16:00:00	5.09
23/09/2016 16:00:00	5.19
26/09/2016 16:00:00	5.19
27/09/2016 16:00:00	5.11
28/09/2016 16:00:00	5.1
29/09/2016 16:00:00	5.15
30/09/2016 16:00:00	5.18
03/10/2016 16:00:00	5.2
04/10/2016 16:00:00	5.2
05/10/2016 16:00:00	5.15
06/10/2016 16:00:00	5.06
07/10/2016 16:00:00	5.01
10/10/2016 16:00:00	5.07
11/10/2016 16:00:00	5.05
12/10/2016 16:00:00	5.1
13/10/2016 16:00:00	5.06
14/10/2016 16:00:00	5.08
17/10/2016 16:00:00	5.03
18/10/2016 16:00:00	5.03
19/10/2016 16:00:00	5.09
20/10/2016 16:00:00	5.06
21/10/2016 16:00:00	5.04
24/10/2016 16:00:00	5.05
25/10/2016 16:00:00	5.05
26/10/2016 16:00:00	5
27/10/2016 16:00:00	4.98
28/10/2016 16:00:00	4.95
31/10/2016 16:00:00	4.98
01/11/2016 16:00:00	4.92
02/11/2016 16:00:00	4.9
03/11/2016 16:00:00	4.9
04/11/2016 16:00:00	4.9
07/11/2016 16:00:00	4.93
08/11/2016 16:00:00	4.9
09/11/2016 16:00:00	4.84
10/11/2016 16:00:00	4.85
11/11/2016 16:00:00	4.72
14/11/2016 16:00:00	4.78
15/11/2016 16:00:00	4.71
16/11/2016 16:00:00	4.72
17/11/2016 16:00:00	4.84
18/11/2016 16:00:00	4.93
21/11/2016 16:00:00	4.88
22/11/2016 16:00:00	4.9
23/11/2016 16:00:00	5
24/11/2016 16:00:00	4.98
25/11/2016 16:00:00	5.03
28/11/2016 16:00:00	5.04
29/11/2016 16:00:00	5.04
30/11/2016 16:00:00	5.05
01/12/2016 16:00:00	5
02/12/2016 16:00:00	4.95
05/12/2016 16:00:00	4.91
06/12/2016 16:00:00	4.92
07/12/2016 16:00:00	4.96
08/12/2016 16:00:00	4.99
09/12/2016 16:00:00	4.99
12/12/2016 16:00:00	4.95
13/12/2016 16:00:00	4.96
14/12/2016 16:00:00	5.02
15/12/2016 16:00:00	4.94
16/12/2016 16:00:00	4.91
19/12/2016 16:00:00	4.96
20/12/2016 16:00:00	5.01
21/12/2016 16:00:00	5.03
22/12/2016 16:00:00	5.07
23/12/2016 16:00:00	5.04
28/12/2016 16:00:00	5.1
29/12/2016 16:00:00	5.12
30/12/2016 16:00:00	5.1
03/01/2017 16:00:00	5.16
04/01/2017 16:00:00	5.18
05/01/2017 16:00:00	5.22
06/01/2017 16:00:00	5.26
09/01/2017 16:00:00	5.28
10/01/2017 16:00:00	5.23
11/01/2017 16:00:00	5.24
12/01/2017 16:00:00	5.25
13/01/2017 16:00:00	5.22
16/01/2017 16:00:00	5.24
17/01/2017 16:00:00	5.2
18/01/2017 16:00:00	5.17
19/01/2017 16:00:00	5.14
20/01/2017 16:00:00	5.14
23/01/2017 16:00:00	5.12
24/01/2017 16:00:00	5.11
25/01/2017 16:00:00	5.07
27/01/2017 16:00:00	5.11
30/01/2017 16:00:00	5.06
31/01/2017 16:00:00	5
01/02/2017 16:00:00	5.07
02/02/2017 16:00:00	5.03
03/02/2017 16:00:00	5.08
06/02/2017 16:00:00	5.12
07/02/2017 16:00:00	5.05
08/02/2017 16:00:00	5.09
09/02/2017 16:00:00	5.13
10/02/2017 16:00:00	5.16
13/02/2017 16:00:00	5.22
14/02/2017 16:00:00	5.17
15/02/2017 16:00:00	5.19
16/02/2017 16:00:00	4.85
17/02/2017 16:00:00	4.84
20/02/2017 16:00:00	4.84
21/02/2017 16:00:00	4.83
22/02/2017 16:00:00	4.85
23/02/2017 16:00:00	4.82
24/02/2017 16:00:00	4.81
27/02/2017 16:00:00	4.82
28/02/2017 16:00:00	4.82
01/03/2017 16:00:00	4.64
02/03/2017 16:00:00	4.57
03/03/2017 16:00:00	4.59
06/03/2017 16:00:00	4.64
07/03/2017 16:00:00	4.64
08/03/2017 16:00:00	4.67
09/03/2017 16:00:00	4.63
10/03/2017 16:00:00	4.64
13/03/2017 16:00:00	4.65
14/03/2017 16:00:00	4.66
15/03/2017 16:00:00	4.69
16/03/2017 16:00:00	4.75
17/03/2017 16:00:00	4.76
20/03/2017 16:00:00	4.66
21/03/2017 16:00:00	4.61
22/03/2017 16:00:00	4.55
23/03/2017 16:00:00	4.52
24/03/2017 16:00:00	4.59
27/03/2017 16:00:00	4.57
28/03/2017 16:00:00	4.6
29/03/2017 16:00:00	4.61
30/03/2017 16:00:00	4.62
31/03/2017 16:00:00	4.66
03/04/2017 16:00:00	4.7
04/04/2017 16:00:00	4.67
05/04/2017 16:00:00	4.63
06/04/2017 16:00:00	4.57
07/04/2017 16:00:00	4.56
10/04/2017 16:00:00	4.58
11/04/2017 16:00:00	4.56
12/04/2017 16:00:00	4.22
13/04/2017 16:00:00	4.16
18/04/2017 16:00:00	4
19/04/2017 16:00:00	4.13
20/04/2017 16:00:00	4.25
21/04/2017 16:00:00	4.23
24/04/2017 16:00:00	4.21
26/04/2017 16:00:00	4.24
27/04/2017 16:00:00	4.22
28/04/2017 16:00:00	4.22
01/05/2017 16:00:00	4.26
02/05/2017 16:00:00	4.26
03/05/2017 16:00:00	4.27
04/05/2017 16:00:00	4.23
05/05/2017 16:00:00	4.4
08/05/2017 16:00:00	4.35
09/05/2017 16:00:00	4.45
10/05/2017 16:00:00	4.46
11/05/2017 16:00:00	4.4
12/05/2017 16:00:00	4.36
15/05/2017 16:00:00	4.4
16/05/2017 16:00:00	4.42
17/05/2017 16:00:00	4.4
18/05/2017 16:00:00	4.41
19/05/2017 16:00:00	4.43
22/05/2017 16:00:00	4.49
23/05/2017 16:00:00	4.48
24/05/2017 16:00:00	4.5
25/05/2017 16:00:00	4.5
26/05/2017 16:00:00	4.48
29/05/2017 16:00:00	4.44
30/05/2017 16:00:00	4.41
31/05/2017 16:00:00	4.4
01/06/2017 16:00:00	4.43
02/06/2017 16:00:00	4.49
05/06/2017 16:00:00	4.48
06/06/2017 16:00:00	4.45
07/06/2017 16:00:00	4.46
08/06/2017 16:00:00	4.4
09/06/2017 16:00:00	4.37
13/06/2017 16:00:00	4.38
14/06/2017 16:00:00	4.36
15/06/2017 16:00:00	4.37
16/06/2017 16:00:00	4.38
19/06/2017 16:00:00	4.41
20/06/2017 16:00:00	4.38
21/06/2017 16:00:00	4.33
22/06/2017 16:00:00	4.32
23/06/2017 16:00:00	4.35
26/06/2017 16:00:00	4.34
27/06/2017 16:00:00	4.32
28/06/2017 16:00:00	4.36
29/06/2017 16:00:00	4.37
30/06/2017 16:00:00	4.3
03/07/2017 16:00:00	4.31
04/07/2017 16:00:00	4.4
05/07/2017 16:00:00	4.41
06/07/2017 16:00:00	4.37
07/07/2017 16:00:00	4.32
10/07/2017 16:00:00	4.36
11/07/2017 16:00:00	4.34
12/07/2017 16:00:00	4.32
13/07/2017 16:00:00	4.31
14/07/2017 16:00:00	4.3
17/07/2017 16:00:00	4.22
18/07/2017 16:00:00	4.18
19/07/2017 16:00:00	4.11
20/07/2017 16:00:00	4.1
21/07/2017 16:00:00	4.1
24/07/2017 16:00:00	4.13
25/07/2017 16:00:00	4.09
26/07/2017 16:00:00	4.1
27/07/2017 16:00:00	4.12
28/07/2017 16:00:00	4.11
31/07/2017 16:00:00	4.1
01/08/2017 16:00:00	4.14
02/08/2017 16:00:00	4.11
03/08/2017 16:00:00	4.09
04/08/2017 16:00:00	4.07
07/08/2017 16:00:00	4.13
08/08/2017 16:00:00	4.11
09/08/2017 16:00:00	4.11
10/08/2017 16:00:00	4.15
11/08/2017 16:00:00	4.15
14/08/2017 16:00:00	4.17
15/08/2017 16:00:00	4.24
16/08/2017 16:00:00	4.33
17/08/2017 16:00:00	3.87
18/08/2017 16:00:00	3.9
21/08/2017 16:00:00	3.87
22/08/2017 16:00:00	3.86
23/08/2017 16:00:00	3.91
24/08/2017 16:00:00	3.94
25/08/2017 16:00:00	3.92
28/08/2017 16:00:00	3.88
29/08/2017 16:00:00	3.84
30/08/2017 16:00:00	3.6
31/08/2017 16:00:00	3.67
01/09/2017 16:00:00	3.67
04/09/2017 16:00:00	3.67
05/09/2017 16:00:00	3.66
06/09/2017 16:00:00	3.62
07/09/2017 16:00:00	3.72
08/09/2017 16:00:00	3.7
11/09/2017 16:00:00	3.72
12/09/2017 16:00:00	3.69
13/09/2017 16:00:00	3.62
14/09/2017 16:00:00	3.65
15/09/2017 16:00:00	3.65
18/09/2017 16:00:00	3.61
19/09/2017 16:00:00	3.65
20/09/2017 16:00:00	3.6
21/09/2017 16:00:00	3.55
22/09/2017 16:00:00	3.58
25/09/2017 16:00:00	3.55
26/09/2017 16:00:00	3.53
27/09/2017 16:00:00	3.48
28/09/2017 16:00:00	3.48
29/09/2017 16:00:00	3.49
02/10/2017 16:00:00	3.46
03/10/2017 16:00:00	3.47
04/10/2017 16:00:00	3.43
05/10/2017 16:00:00	3.38
06/10/2017 16:00:00	3.44
09/10/2017 16:00:00	3.48
10/10/2017 16:00:00	3.47
11/10/2017 16:00:00	3.48
12/10/2017 16:00:00	3.49
13/10/2017 16:00:00	3.52
16/10/2017 16:00:00	3.55
17/10/2017 16:00:00	3.55
18/10/2017 16:00:00	3.49
19/10/2017 16:00:00	3.51
20/10/2017 16:00:00	3.52
23/10/2017 16:00:00	3.55
24/10/2017 16:00:00	3.56
25/10/2017 16:00:00	3.52
26/10/2017 16:00:00	3.53
27/10/2017 16:00:00	3.55
30/10/2017 16:00:00	3.53
31/10/2017 16:00:00	3.54
01/11/2017 16:00:00	3.57
02/11/2017 16:00:00	3.51
03/11/2017 16:00:00	3.5
06/11/2017 16:00:00	3.49
07/11/2017 16:00:00	3.47
08/11/2017 16:00:00	3.46
09/11/2017 16:00:00	3.47
10/11/2017 16:00:00	3.46
13/11/2017 16:00:00	3.46
14/11/2017 16:00:00	3.42
15/11/2017 16:00:00	3.42
16/11/2017 16:00:00	3.43
17/11/2017 16:00:00	3.45
20/11/2017 16:00:00	3.47
21/11/2017 16:00:00	3.48
22/11/2017 16:00:00	3.48
23/11/2017 16:00:00	3.47
24/11/2017 16:00:00	3.48
27/11/2017 16:00:00	3.46
28/11/2017 16:00:00	3.4
29/11/2017 16:00:00	3.39
30/11/2017 16:00:00	3.43
01/12/2017 16:00:00	3.42
04/12/2017 16:00:00	3.5
05/12/2017 16:00:00	3.61
06/12/2017 16:00:00	3.63
07/12/2017 16:00:00	3.65
08/12/2017 16:00:00	3.69
11/12/2017 16:00:00	3.7
12/12/2017 16:00:00	3.72
13/12/2017 16:00:00	3.73
14/12/2017 16:00:00	3.68
15/12/2017 16:00:00	3.69
18/12/2017 16:00:00	3.68
19/12/2017 16:00:00	3.7
20/12/2017 16:00:00	3.66
21/12/2017 16:00:00	3.65
22/12/2017 16:00:00	3.66
27/12/2017 16:00:00	3.65
28/12/2017 16:00:00	3.68
29/12/2017 16:00:00	3.63
02/01/2018 16:00:00	3.66
03/01/2018 16:00:00	3.66
04/01/2018 16:00:00	3.68
05/01/2018 16:00:00	3.73
08/01/2018 16:00:00	3.75
09/01/2018 16:00:00	3.75
10/01/2018 16:00:00	3.71
11/01/2018 16:00:00	3.71
12/01/2018 16:00:00	3.74
15/01/2018 16:00:00	3.71
16/01/2018 16:00:00	3.65
17/01/2018 16:00:00	3.6
18/01/2018 16:00:00	3.62
19/01/2018 16:00:00	3.57
22/01/2018 16:00:00	3.57
23/01/2018 16:00:00	3.57
24/01/2018 16:00:00	3.57
25/01/2018 16:00:00	3.56
29/01/2018 16:00:00	3.62
30/01/2018 16:00:00	3.6
31/01/2018 16:00:00	3.67
01/02/2018 16:00:00	3.64
02/02/2018 16:00:00	3.67
05/02/2018 16:00:00	3.62
06/02/2018 16:00:00	3.51
07/02/2018 16:00:00	3.5
08/02/2018 16:00:00	3.56
09/02/2018 16:00:00	3.49
12/02/2018 16:00:00	3.45
13/02/2018 16:00:00	3.48
14/02/2018 16:00:00	3.43
15/02/2018 16:00:00	3.45
16/02/2018 16:00:00	3.43
19/02/2018 16:00:00	3.44
20/02/2018 16:00:00	3.44
21/02/2018 16:00:00	3.43
22/02/2018 16:00:00	3.43
23/02/2018 16:00:00	3.48
26/02/2018 16:00:00	3.52
27/02/2018 16:00:00	3.49
28/02/2018 16:00:00	3.35
01/03/2018 16:00:00	3.32
02/03/2018 16:00:00	3.27
05/03/2018 16:00:00	3.3
06/03/2018 16:00:00	3.37
07/03/2018 16:00:00	3.35
08/03/2018 16:00:00	3.39
09/03/2018 16:00:00	3.44
12/03/2018 16:00:00	3.44
13/03/2018 16:00:00	3.41
14/03/2018 16:00:00	3.32
15/03/2018 16:00:00	3.3
16/03/2018 16:00:00	3.35
19/03/2018 16:00:00	3.35
20/03/2018 16:00:00	3.37
21/03/2018 16:00:00	3.33
22/03/2018 16:00:00	3.27
23/03/2018 16:00:00	3.22
26/03/2018 16:00:00	3.2
27/03/2018 16:00:00	3.21
28/03/2018 16:00:00	3.18
29/03/2018 16:00:00	3.14
03/04/2018 16:00:00	3.15
04/04/2018 16:00:00	3.13
05/04/2018 16:00:00	3.11
06/04/2018 16:00:00	3.1
